,store_nm,store_id,store_addr_line2_txt,store_city_nm,store_state_id,store_zip5_id,upc_id,upc_dsc,category_nm,storeCounts,upcCounts,bundle_number,bundle_name
430600,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,48494288301,SOYBEANS DRY ROASTED UNSALTED,BULK FOODS,1,1450,67,SAFEWAY_4319_67
435758,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,9933600551,EL SEMBRADOR RICE LONG GRAIN,MISCELLANEOUS HISPANIC FOODS,1,1450,67,SAFEWAY_4319_67
436477,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,86304100042,BISCAYNE BAY SIRENS SAISON  BTL,BEER,1,1450,67,SAFEWAY_4319_67
157838,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,7880011289,UPSTATE STRAWBERRY YOGURT,REFRIGERATED YOGURTS,1,1143,68,SAFEWAY_1508_68
338186,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,20288500000,EMPIRE CHICKEN WH KSHR,"CHICKEN, REFRIGERATED",1,1143,68,SAFEWAY_1508_68
796458,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,5132870171,MEAL MART CHICKEN LIVER BROIL,LUNCHEON MEAT,1,1143,68,SAFEWAY_1508_68
749480,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,65121911305,SINCERELY BRIGITTE CHDR-SLCD BLUE MARBLE,GROCERY SNACKING CHEESE,1,1143,68,SAFEWAY_1508_68
738590,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,7349013223,KEDEM BUISUTS WHOLE WHEAT TEA,KOSHER SPECIALTY FOODS,1,1143,68,SAFEWAY_1508_68
693253,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,5132870945,HONEY BBQ CHICKEN WINGS MMART,FROZEN SNACK PREPARED FOODS,1,1143,68,SAFEWAY_1508_68
672329,SAFEWAY                  ,1508,3820 RAINIER AVE S                      ,SEATTLE             ,WA,98118,85969100133,SONNY & JOES SAUTEED EGGPLANT,DELI SPECIALTY MISC ITEMS,1,1143,68,SAFEWAY_1508_68
144110,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,26978800000,1/4 SHEET PHOTO BASED ICED YELLOW CAKE,ISB DESSERTS,1,886,69,VONS_2065_69
342079,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,26688300000,COOKIES PUMPKIN SPRITZ 18CT,ISB SNACKS,1,886,69,VONS_2065_69
476446,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,20311000000,LAMB SHANK LAYER PACKED FZ,SERVICE MEAT,1,886,69,VONS_2065_69
881036,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,88249010016,EL NOPALITO SALSA RANCHERA,DELI DIPS AND SALSA,2,886,69,VONS_2065_69
902127,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,85466000607,EPIC BITES BLBRRY MAPLE BACON,MEAT SNACKS,2,886,69,VONS_2065_69
150077,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,2874301593,OASIS BREADS PREMIUM DELI BREAD CORN RYE,VARIETY BREADS COMMERCIAL FRESH BREAD,2,886,69,VONS_2065_69
753529,VONS                     ,2065,6951 EL CAMINO REAL                     ,CARLSBAD            ,CA,92009,85338000426,ROUGH DRAFT SOUTHERN TRIANGLE IPA  BTL,BEER,2,886,69,VONS_2065_69
170801,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,85848500617,DARK ROASTED SUMATRA,PREPACKAGED COFFEE/HOT,1,1492,70,ALBERTSONS LLC_177_70
175594,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,21651100000,HENRI HUTIN BRIE BELLETOILES,DELI CHEESE,1,1492,70,ALBERTSONS LLC_177_70
22785,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,1595370207,NATURES WORLD TROPICAL TRIO,DRIED PRODUCE,1,1492,70,ALBERTSONS LLC_177_70
230088,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,68907628514,ZAMZOW SMORGASBORD BLOCK,WILD BIRD FOOD/TREATS/ACCESSORIES,2,1492,70,ALBERTSONS LLC_177_70
670100,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,85153800276,10 BARREL HONEY RYE ALE  BTL,BEER,2,1492,70,ALBERTSONS LLC_177_70
799479,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,23014500000,SOLE DOVER FILLET FROZEN,SERVICE SEAFOOD,2,1492,70,ALBERTSONS LLC_177_70
718349,ALBERTSONS LLC           ,177,4700 NORTH EAGLE ROAD                   ,BOISE               ,ID,83713,65620598827,GZ G/F DOG FOOD BAGGED,DOG FOOD DRY,2,1492,70,ALBERTSONS LLC_177_70
837904,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,85558000184,JOHN KELLY CHOC FUDGE,TAKE HOME CANDY/GUM/MINTS (IN-LINE),1,715,71,PAVILION_2225_71
588902,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,86112900030,MADEWEST PALE ALE  CAN,BEER,1,715,71,PAVILION_2225_71
764281,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,71923500371,FALLOT MUSTARD BALSAMIC,MUSTARD,1,715,71,PAVILION_2225_71
97780,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,26826800000,ALMOND BISCOTTI,ISB SNACKS,1,715,71,PAVILION_2225_71
92063,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,72656626401,SCHWARTZ BAKERY HAMBURGER BUNS,BUNS COMMERCIAL FRESH BREAD,1,715,71,PAVILION_2225_71
91084,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,72656626402,SCHWARTZ BAKERY DOG BUNS HOT,BUNS COMMERCIAL FRESH BREAD,1,715,71,PAVILION_2225_71
103911,PAVILION                 ,2225,6534 PLATT AVE                          ,WEST HILLS          ,CA,91307,21110400000,BH FRSH-SLC SALAMI BIANCO DORO,DELI MEAT,2,715,71,PAVILION_2225_71
18734,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,85689100060,SONOMA SYRUP ACAI BLACK CURRANT SYRUP,NON-ALCOHOLIC MIXES,1,955,72,SAFEWAY_3011_72
169883,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,70255410025,BASQUE BC LEVAIN BOULE BREAD,FRENCH (MAIN MEAL) COMMERCIAL FRESH BREAD,1,955,72,SAFEWAY_3011_72
535811,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,85152800301,SOLA BEE HONEY WILDFLOWER WINE COUNTRY,HONEY,1,955,72,SAFEWAY_3011_72
500563,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,64924187095,ALEXANDRE KIDS PASTURED JUMBO EGGS,SHELL EGGS,1,955,72,SAFEWAY_3011_72
582714,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,85152800300,SOLA BEE WILDFLOWER HONEY SACRAMENTO VLY,HONEY,1,955,72,SAFEWAY_3011_72
944773,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,85140300201,IRON SPRINGS SLESS OATML STOUT  BTL,BEER,2,955,72,SAFEWAY_3011_72
8050,SAFEWAY                  ,3011,389 S MCDOWELL ROAD                     ,PETALUMA            ,CA,94954,85689100013,SONOMA SYRUP VANILLA ALMOND SYRUP,NON-ALCOHOLIC MIXES,2,955,72,SAFEWAY_3011_72
734271,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,76442430001,SHALHOOB BEEF JERKY HONEY TERIYAKI,MEAT SNACKS,1,706,73,ALBERTSONS_1394_73
126462,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,76442480004,SHALHOOB BEEF JERKY ORIGINAL,MEAT SNACKS,1,706,73,ALBERTSONS_1394_73
445358,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,24041200000,SHALHOOB BEEF TRI TIP TNDRZD SSND,"BEEF,PREMIUM(KOSHER,PRIME)AND/OR MANUFCT BRAND",1,706,73,ALBERTSONS_1394_73
800814,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,80385800050,AGAJANIAN MARMALADE MOSCATO,TABLE WINE,1,706,73,ALBERTSONS_1394_73
964175,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,85125700086,TOLOSA CABERNET SAUVIGNON,TABLE WINE,3,706,73,ALBERTSONS_1394_73
682520,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,8224201375,SURF SWIM CHARDONNAY,TABLE WINE,3,706,73,ALBERTSONS_1394_73
463603,ALBERTSONS               ,1394,1120 EAST CLARK AVE.                    ,ORCUTT              ,CA,93455,83972800977,CHRONIC CELLARS EUNICE X,TABLE WINE,3,706,73,ALBERTSONS_1394_73
802745,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,70510514186,BOLD CITY MAD MANATEE IPA  CAN,BEER,1,1342,74,SAFEWAY_3304_74
722575,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,35497332021,OINTMENT LEG CRAMP,EXTERNAL ANALGESICS,1,1342,74,SAFEWAY_3304_74
518971,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,3410057312,MILLER LITE,BEER,1,1342,74,SAFEWAY_3304_74
396350,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,85827400125,LUMP CRAB MEAT SUPREME,REFRIGERATED (RETAIL PACKS),1,1342,74,SAFEWAY_3304_74
171632,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,22748000000,STRAWBERRY SHORT CAKE SUPER SIZE,ISB DESSERTS,1,1342,74,SAFEWAY_3304_74
524769,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,7318752002,HTH SHOCK TREATMENT,POOL/SPA CARE MISC. HOUSEHOLD & TOYS,1,1342,74,SAFEWAY_3304_74
376571,SAFEWAY                  ,3304,503 E ALTAMONTE DR                      ,ALTAMONTE SPRINGS   ,FL,32701,22701800000,ROLLS BOLILLO WHEAT 6 CT,ISB ROLLS,1,1342,74,SAFEWAY_3304_74
646578,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,28103600000,CHICKEN KABOB W/VEG TRYKI MRND FZ,SERVICE MEAT,1,824,75,ALBERTSONS_110_75
980903,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,85190900513,BARLEY FORGE GRANDPAS TRACTOR  BTL,BEER,1,824,75,ALBERTSONS_110_75
252801,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,4280049589,TOT STUFFED NACHOS CHEESY CHICKEN 34CT,FROZEN SNACK PREPARED FOODS,2,824,75,ALBERTSONS_110_75
385168,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,85256300316,STRAND 24TH STREET PALE ALE  CAN,BEER,2,824,75,ALBERTSONS_110_75
607142,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,85190900512,BARLEY FORGE BREWING THE ORANGE  BTL,BEER,2,824,75,ALBERTSONS_110_75
514343,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,23168300000,T&B SSND SPL LBSTR TAIL W/GARLIC 6 OZ,SERVICE SEAFOOD,3,824,75,ALBERTSONS_110_75
172904,ALBERTSONS               ,110,7201 YORKTOWN                           ,HUNTINGTON BEACH    ,CA,92648,86271700001,HILL BARREL BLEND RED,TABLE WINE,3,824,75,ALBERTSONS_110_75
230714,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,76882300012,KILLER SALSA HOT,DELI DIPS AND SALSA,1,804,76,SAFEWAY_1617_76
973736,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,8833851940,SOBON ESTATE ROCKY TOP ZINFANDEL,TABLE WINE,1,804,76,SAFEWAY_1617_76
218142,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,18206500024,G BAY FRMS CHIPOTLE LIME GRILL SAUCE,MARINADES,1,804,76,SAFEWAY_1617_76
417412,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,85227500503,OUT OF BOUNDS JOYRIDER IPA  BTL,BEER,1,804,76,SAFEWAY_1617_76
836386,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,69685912829,TRACK 7 LEFT EYE RIGHT EYE  BTL,BEER,1,804,76,SAFEWAY_1617_76
560833,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,85884100403,LOOMIS BASIN BREWING GLDN EAGLE  BTL,BEER,1,804,76,SAFEWAY_1617_76
16465,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,2382185929,VIBE - LATIN AMERICA WB,PREPACKAGED COFFEE/HOT,1,804,76,SAFEWAY_1617_76
810371,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,65334188439,KNEE DEEP TAHOE DEEP IMPERIAL IPA  CAN,BEER,1,804,77,SAFEWAY_1617_77
630541,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,63404119360,OLSON HOUSE COFFEE RESERVE ROAST MED DRK,PREPACKAGED COFFEE/HOT,1,804,77,SAFEWAY_1617_77
462380,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,85227500507,OUT OF BOUNDS JUICED GRAPEFRUIT IPA  BTL,BEER,1,804,77,SAFEWAY_1617_77
913513,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,18206500080,G BAY FRMS RIB AND CHICKEN RUB,DRY SEASONING MIXES,1,804,77,SAFEWAY_1617_77
139280,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,69685912826,TRACK 7 PANIC IPA  BTL,BEER,1,804,77,SAFEWAY_1617_77
953120,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,18206500020,G BAY FRMS APRICOT GINGER TERIYAKI SAUCE,MARINADES,1,804,77,SAFEWAY_1617_77
931293,SAFEWAY                  ,1617,8640 SIERRA COLLEGE BLVD                ,ROSEVILLE           ,CA,95661,8833855990,SOBON ESTATE OLD VINES ZINFANDEL,TABLE WINE,1,804,77,SAFEWAY_1617_77
212832,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,89237100210,ASPIRATIONS SWAMP JUICE RED,TABLE WINE,1,1274,78,SAFEWAY_4402_78
876691,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,23390700000,CLAM LITTLENECK 100 CT,SERVICE SEAFOOD,1,1274,78,SAFEWAY_4402_78
249309,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,23008800000,SNAPPER RED PACIFIC FILLET PREV FZ,SERVICE SEAFOOD,1,1274,78,SAFEWAY_4402_78
935413,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,23431200000,SALMON ATLANTIC PORTION 4 OZ SKNLS BNLS,SALMON FAMILY FARMED - (BULK),1,1274,78,SAFEWAY_4402_78
644887,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,48494282301,WALNUT HALVES AND PIECES,BULK FOODS,1,1274,78,SAFEWAY_4402_78
185635,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,67826716002,PALMETTO HONEY 16 OZ,HONEY,1,1274,78,SAFEWAY_4402_78
155943,SAFEWAY                  ,4402,10500 ULMERTON RD E #800                ,EAST LARGO          ,FL,33771,3410000783,ICEHOUSE EDGE  CAN,BEER,1,1274,78,SAFEWAY_4402_78
545851,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,22466600000,COOKIES JUMBO OATMEAL RAISIN,ISB SNACKS,1,850,79,SAFEWAY_3525_79
820891,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,22477100000,BREAD FAMOUS BAKE HOUSE SPROUTED GRAIN,ISB MAIN MEAL LOAVES,6,850,79,SAFEWAY_3525_79
796105,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,23035400000,JEREMIAH CRAB CAKES PREVIOUSLY FROZEN,SERVICE SEAFOOD,8,850,79,SAFEWAY_3525_79
392281,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,22270100000,BULK ROLLS KAISER CHEESE,ISB ROLLS,8,850,79,SAFEWAY_3525_79
206347,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,70917900255,DICKS IPA  BTL,BEER,10,850,79,SAFEWAY_3525_79
280955,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,2570071211,ZIPLOC FREEZER BAG QUART LOW COUNT HLDY,FOOD PREP/PROTECTION,18,850,79,SAFEWAY_3525_79
354289,SAFEWAY                  ,3525,1100 S. MARKET BLVD.                    ,CHEHALIS            ,WA,98532,61991700310,FISH TALE VICIOUS CIRCLE AMBER ALE  BTL,BEER,18,850,79,SAFEWAY_3525_79
808304,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,21091700000,HAM SWEET SERRANO,DELI MEAT,1,1450,80,SAFEWAY_4319_80
454203,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,7566911618,IBERIA SWEET RED PIMIENTOS GLASS,CARIBBEAN SPECIALTY FOODS,1,1450,80,SAFEWAY_4319_80
192248,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,9933600509,EL SEMBRADOR MOJO CRIOLLO,HISPANIC FOODS MEAL INGREDIENTS,1,1450,80,SAFEWAY_4319_80
846252,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,7537000525,CONCHITA STUFFED MANZANILLA OLIVES,HISPANIC FOODS MEAL INGREDIENTS,1,1450,80,SAFEWAY_4319_80
31303,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,7537016009,CONCHITA WHOLE GREEN PEAS,HISPANIC FOODS MEAL INGREDIENTS,1,1450,80,SAFEWAY_4319_80
459356,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,18614800012,3 YELLOW CANDLE,CARIBBEAN SPECIALTY FOODS,1,1450,80,SAFEWAY_4319_80
645491,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,7566910021,IBERIA SPANISH CAPERS GLASS,CARIBBEAN SPECIALTY FOODS,1,1450,80,SAFEWAY_4319_80
919826,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,28119900000,BEEF TOP SIRLOIN STK SSND,SERVICE MEAT,1,792,81,SAFEWAY_1490_81
715743,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,28120000000,BEEF CHUCK STK SSND,SERVICE MEAT,1,792,81,SAFEWAY_1490_81
946090,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,85290900377,CALIFIA FARMS BARISTA BLEND,HEALTH AND MILK SUBSTITUTES,1,792,81,SAFEWAY_1490_81
218989,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,85189700405,TW PITCHERS SNAKE BITE  CAN,BEER,2,792,81,SAFEWAY_1490_81
279593,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,81989901655,BEAUTY AND THE BEAST DANCE TOTE DL233SP,BAGS,2,792,81,SAFEWAY_1490_81
542939,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,20835600000,CHICKEN BRST B/S W/CHPOTL BRN SGR SSNG,SERVICE MEAT,2,792,81,SAFEWAY_1490_81
87296,SAFEWAY                  ,1490,"2300 - 16TH STREET, UNIT #203           ",SAN FRANCISCO       ,CA,94103,48455000701,SPINACH CURLY,COOKING VEGETABLES,3,792,81,SAFEWAY_1490_81
320250,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,70172502508,CRANBERRY CHILL 32 FZ,REFRIGERATED PREMIUM DRINKS,1,1099,82,SAFEWAY_1507_82
844110,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,22407500000,WHITE CUPCAKE CAKE WEDDING CAKE,ISB DESSERTS,1,1099,82,SAFEWAY_1507_82
1008690,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,71819481534,MOULIN B PAIN PAULETTE,FRENCH (MAIN MEAL) COMMERCIAL FRESH BREAD,1,1099,82,SAFEWAY_1507_82
824680,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,71819481535,MOULIN B PLAIN CIABATTA,FRENCH (MAIN MEAL) COMMERCIAL FRESH BREAD,1,1099,82,SAFEWAY_1507_82
665390,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,81989901780,DISNEY TOTE BAG LARGE MICKEY MOUSE NEW,BAGS,2,1099,82,SAFEWAY_1507_82
6558,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,4536510212,MR ESPRESSO SEVEN BRIDGES BLND WHL BN OR,PREPACKAGED COFFEE/HOT,2,1099,82,SAFEWAY_1507_82
584778,SAFEWAY                  ,1507,2020 MARKET ST                          ,SAN FRANCISCO       ,CA,94114,86819600024,ZEN BASIL WHITE GUMMY,REFRIGERATED PREMIUM DRINKS,3,1099,82,SAFEWAY_1507_82
257582,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,7566911510,IBERIA COCONUT WATER W/PULP,CARIBBEAN SPECIALTY FOODS,1,1450,83,SAFEWAY_4319_83
692315,SAFEWAY                  ,4319,950 NORTHEAST COMMERCIAL BLVD           ,OAKLAND PARK        ,FL,33334,87701200107,DEL PRADO GUAVA NECTAR,HISPANIC BEVERAGES & SNACKS,1,1450,83,SAFEWAY_4319_83
